Shruti_Cod,Catalog_Nu,Species,Year,County,Institutio,SVL,Lifestage,logZE,ZE+1,Zswab_scor,Bioregion,Decimal_La,Decimal_Lo,Decade,Elevation,Disease_St,Coordinate,Collector,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,Built2009,crop2005,Lights2009,NavWat2009,Pastur2009,Popden2009,Railways,Roads,HFP2009,HFP2009_in,amph_rich,lakepond,swampmarsh,IceMass,Playa,streamperr,streaminte,coastline,artificial,pipeline,canalditch,connector,elev_m,ai_yr,pet_yr,aet_yr
798.000000,16546.000000,Taricha torosa,1934.000000,Contra Costa,MVZ,31.580000,Terrestrial,0,1,0.000000,Central Coast,37.885550,-122.113960,1930.000000,91.400000,0.000000,3271.000000,E. Raymond Hall,145,111,52,3715,255,45,210,96,186,190,96,554,118,1,86,295,7,10,295,10,0,10,0.00000000000,0,9,0,1.62955000000,30.62950000000,30,12.00000000000,1877.84000000000,26694.90000000000,245559.00000000000,132959.00000000000,279.45100000000,1281.56000000000,15407.70000000000,4482.87000000000,965.45700000000,5800.34000000000,16382.00000000000,88,4911,1126,466
800.000000,16545.000000,Taricha torosa,1934.000000,Contra Costa,MVZ,71.960000,Terrestrial,0,1,0.000000,Central Coast,37.885550,-122.113960,1930.000000,91.400000,0.000000,3271.000000,E. Raymond Hall,145,111,52,3715,255,45,210,96,186,190,96,554,118,1,86,295,7,10,295,10,0,10,0.00000000000,0,9,0,1.62955000000,30.62950000000,30,12.00000000000,1877.84000000000,26694.90000000000,245559.00000000000,132959.00000000000,279.45100000000,1281.56000000000,15407.70000000000,4482.87000000000,965.45700000000,5800.34000000000,16382.00000000000,88,4911,1126,466
1122.000000,17898.000000,Taricha torosa,1934.000000,Alameda,MVZ,74.660000,Terrestrial,0,1,0.000000,Central Valley,37.871928,-122.257423,1930.000000,98.100000,0.000000,805.000000,David H. Johnson,141,95,52,3029,236,55,181,101,172,177,101,638,137,1,87,343,7,11,343,10,0,10,0.14480100000,0,10,0,4.00000000000,34.14480000000,34,11.00000000000,2685.44000000000,23910.80000000000,258245.00000000000,145008.00000000000,2877.97000000000,774.25700000000,4178.03000000000,2722.15000000000,2607.64000000000,6536.01000000000,14216.40000000000,105,6291,1014,536
1177.000000,17987.000000,taricha torosa,1934.000000,Tulare,MVZ,69.800000,Terrestrial,0,1,0.000000,Central Valley,41.399604,-122.421537,1930.000000,1046.600000,0.000000,4278.000000,David H. Johnson,93,156,45,6359,294,-47,341,20,175,177,16,732,122,9,65,336,41,45,328,0,0,0,0.00000000000,0,3,0,0.68148500000,3.68149000000,3,14.00000000000,1533.40000000000,90911.20000000000,16907.10000000000,52957.70000000000,38.28760000000,7202.55000000000,137301.00000000000,1818.06000000000,41886.80000000000,5446.37000000000,14199.50000000000,1045,6373,1150,575
231.000000,18315.000000,Taricha granulosa,1935.000000,Siskiyou,MVZ,60.400000,Terrestrial,0,1,0.000000,Klamath,41.923692,-123.470918,1930.000000,631.600000,0.000000,4037.000000,David H. Johnson,108,159,49,5897,307,-17,324,40,185,185,37,1214,226,7,78,641,42,42,603,0,0,0,0.00002759400,0,0,0,0.25000400000,0.25003200000,0,19.00000000000,3861.35000000000,24894.40000000000,111015.00000000000,152223.00000000000,101.03800000000,2593.29000000000,57228.40000000000,3861.35000000000,62396.90000000000,24933.10000000000,4567.04000000000,624,9967,1216,627
235.000000,18310.000000,Taricha granulosa,1935.000000,Siskiyou,MVZ,54.100000,Terrestrial,0,1,0.000000,Klamath,41.923692,-123.470918,1930.000000,631.600000,0.000000,4037.000000,Fletcher G. Palmer,108,159,49,5897,307,-17,324,40,185,185,37,1214,226,7,78,641,42,42,603,0,0,0,0.00002759400,0,0,0,0.25000400000,0.25003200000,0,19.00000000000,3861.35000000000,24894.40000000000,111015.00000000000,152223.00000000000,101.03800000000,2593.29000000000,57228.40000000000,3861.35000000000,62396.90000000000,24933.10000000000,4567.04000000000,624,9967,1216,627
239.000000,18311.000000,Taricha granulosa,1935.000000,Siskiyou,MVZ,53.200000,Terrestrial,0,1,0.000000,Klamath,41.923692,-123.470918,1930.000000,631.600000,0.000000,4037.000000,Fletcher G. Palmer,108,159,49,5897,307,-17,324,40,185,185,37,1214,226,7,78,641,42,42,603,0,0,0,0.00002759400,0,0,0,0.25000400000,0.25003200000,0,19.00000000000,3861.35000000000,24894.40000000000,111015.00000000000,152223.00000000000,101.03800000000,2593.29000000000,57228.40000000000,3861.35000000000,62396.90000000000,24933.10000000000,4567.04000000000,624,9967,1216,627
804.000000,6215.000000,Taricha torosa,1935.000000,Santa Clara,CAS,70.140000,Terrestrial,0,1,0.000000,Central Coast,37.383736,-122.190897,1930.000000,117.400000,0.000000,436.000000,V.C. Twitty,141,115,55,3468,249,40,209,96,182,185,96,563,115,2,88,296,8,12,296,10,0,8,0.00000000000,0,8,0,0.85249800000,26.85250000000,26,15.00000000000,678.81700000000,9973.32000000000,259493.00000000000,139107.00000000000,6595.62000000000,55.39890000000,10471.30000000000,684.71500000000,3714.11000000000,9973.32000000000,15470.20000000000,127,5044,1122,478
805.000000,6219.000000,Taricha torosa,1935.000000,Santa Clara,CAS,80.410000,Terrestrial,0,1,0.000000,Central Coast,37.383736,-122.190897,1930.000000,117.400000,0.000000,436.000000,V.C. Twitty,141,115,55,3468,249,40,209,96,182,185,96,563,115,2,88,296,8,12,296,10,0,8,0.00000000000,0,8,0,0.85249800000,26.85250000000,26,15.00000000000,678.81700000000,9973.32000000000,259493.00000000000,139107.00000000000,6595.62000000000,55.39890000000,10471.30000000000,684.71500000000,3714.11000000000,9973.32000000000,15470.20000000000,127,5044,1122,478
806.000000,6220.000000,Taricha torosa,1935.000000,Santa Clara,CAS,74.380000,Aquatic,0,1,0.000000,Central Coast,37.383736,-122.190897,1930.000000,117.400000,0.000000,436.000000,V.C. Twitty,141,115,55,3468,249,40,209,96,182,185,96,563,115,2,88,296,8,12,296,10,0,8,0.00000000000,0,8,0,0.85249800000,26.85250000000,26,15.00000000000,678.81700000000,9973.32000000000,259493.00000000000,139107.00000000000,6595.62000000000,55.39890000000,10471.30000000000,684.71500000000,3714.11000000000,9973.32000000000,15470.20000000000,127,5044,1122,478
807.000000,6222.000000,Taricha torosa,1935.000000,Santa Clara,CAS,75.590000,Aquatic,0,1,0.000000,Central Coast,37.383736,-122.190897,1930.000000,117.400000,0.000000,436.000000,V.C. Twitty,141,115,55,3468,249,40,209,96,182,185,96,563,115,2,88,296,8,12,296,10,0,8,0.00000000000,0,8,0,0.85249800000,26.85250000000,26,15.00000000000,678.81700000000,9973.32000000000,259493.00000000000,139107.00000000000,6595.62000000000,55.39890000000,10471.30000000000,684.71500000000,3714.11000000000,9973.32000000000,15470.20000000000,127,5044,1122,478
808.000000,6228.000000,Taricha torosa,1935.000000,Santa Clara,CAS,71.520000,Terrestrial,0,1,0.000000,Central Coast,37.383736,-122.190897,1930.000000,117.400000,0.000000,436.000000,V.C. Twitty,141,115,55,3468,249,40,209,96,182,185,96,563,115,2,88,296,8,12,296,10,0,8,0.00000000000,0,8,0,0.85249800000,26.85250000000,26,15.00000000000,678.81700000000,9973.32000000000,259493.00000000000,139107.00000000000,6595.62000000000,55.39890000000,10471.30000000000,684.71500000000,3714.11000000000,9973.32000000000,15470.20000000000,127,5044,1122,478
1209.000000,27146.000000,Taricha torosa,1935.000000,Tulare,MVZ,20.900000,Terrestrial,0,1,0.000000,Central Valley,36.514640,-118.802170,1930.000000,613.900000,0.000000,29.000000,"Thomas L. Rodgers, W. D. Chick Jr.",166,148,43,6989,359,15,344,94,259,259,83,605,114,1,82,316,9,9,305,0,0,0,0.00000000000,0,1,0,8.00000000000,9.00000000000,9,10.00000000000,8335.02000000000,62958.60000000000,61801.30000000000,68375.10000000000,42.16770000000,1902.37000000000,223067.00000000000,8365.54000000000,37987.90000000000,22032.10000000000,7383.60000000000,622,4185,1436,506
123.000000,21578.000000,Taricha granulosa,1936.000000,Humboldt,MVZ,55.000000,Terrestrial,0,1,0.000000,Klamath,40.492600,-123.560800,1930.000000,1062.600000,0.000000,1153.000000,Henry S. Fitch,99,151,50,5266,281,-17,298,42,169,170,39,1474,265,5,80,758,37,56,725,0,0,0,0.00000000000,0,2,0,1.33947000000,3.33947000000,3,17.00000000000,17525.80000000000,59496.90000000000,71207.60000000000,147899.00000000000,165.14500000000,1004.96000000000,57818.80000000000,17546.20000000000,55575.40000000000,61482.90000000000,10113.30000000000,1054,12873,1145,650
125.000000,21577.000000,Taricha granulosa,1936.000000,Humboldt,MVZ,63.800000,Terrestrial,0,1,0.000000,Klamath,40.492600,-123.560800,1930.000000,1062.600000,0.000000,1153.000000,Henry S. Fitch,99,151,50,5266,281,-17,298,42,169,170,39,1474,265,5,80,758,37,56,725,0,0,0,0.00000000000,0,2,0,1.33947000000,3.33947000000,3,17.00000000000,17525.80000000000,59496.90000000000,71207.60000000000,147899.00000000000,165.14500000000,1004.96000000000,57818.80000000000,17546.20000000000,55575.40000000000,61482.90000000000,10113.30000000000,1054,12873,1145,650
545.000000,21773.000000,Taricha granulosa,1936.000000,Sonoma,MVZ,62.230000,Terrestrial,0,1,0.000000,Central Coast,38.582253,-123.116961,1930.000000,121.600000,0.000000,4520.000000,Fletcher G. Palmer,129,128,57,3392,252,31,221,91,170,172,87,1134,235,2,88,611,14,25,599,0,0,0,0.00024703400,0,3,0,0.25011400000,3.25036000000,3,18.00000000000,7691.10000000000,79022.10000000000,265470.00000000000,155652.00000000000,62.35990000000,1779.93000000000,12208.90000000000,10043.40000000000,79395.10000000000,28611.50000000000,9495.92000000000,119,10174,1149,627
553.000000,21772.000000,Taricha granulosa,1936.000000,Sonoma,MVZ,68.190000,Terrestrial,0,1,0.000000,Central Coast,38.582253,-123.116961,1930.000000,121.600000,0.000000,4520.000000,Fletcher G. Palmer,129,128,57,3392,252,31,221,91,170,172,87,1134,235,2,88,611,14,25,599,0,0,0,0.00024703400,0,3,0,0.25011400000,3.25036000000,3,18.00000000000,7691.10000000000,79022.10000000000,265470.00000000000,155652.00000000000,62.35990000000,1779.93000000000,12208.90000000000,10043.40000000000,79395.10000000000,28611.50000000000,9495.92000000000,119,10174,1149,627
622.000000,8542.000000,Taricha torosa,1936.000000,Monterey,CAS,61.750000,Terrestrial,0,1,0.000000,Central coast,36.105422,-121.435922,1930.000000,557.700000,0.000000,0.000000,V.C. Twitty,125,155,61,3487,265,14,251,87,168,173,86,559,107,1,89,297,5,11,296,0,7,0,0.00014218100,0,2,0,0.25001300000,9.25015000000,9,14.00000000000,5180.51000000000,98046.70000000000,264107.00000000000,180263.00000000000,3301.57000000000,12.16320000000,12912.40000000000,13962.40000000000,107437.00000000000,22801.30000000000,30024.40000000000,564,4440,1259,472
467.000000,25365.000000,Taricha torosa,1937.000000,San Diego,MVZ,67.000000,Aquatic,0,1,0.000000,Desert,32.960000,-116.660000,1930.000000,905.300000,0.000000,0.000000,R. R. Miller,146,158,50,5437,323,13,310,90,191,222,84,519,95,3,78,272,24,34,251,0,0,0,0.00000000000,0,2,0,0.25702400000,2.25702000000,2,14.00000000000,8866.62000000000,45199.00000000000,475934.00000000000,24993.10000000000,1067.97000000000,371.33700000000,53158.30000000000,8866.62000000000,21163.50000000000,31145.90000000000,7598.32000000000,905,3610,1432,438
468.000000,25364.000000,Taricha torosa,1937.000000,San Diego,MVZ,62.200000,Aquatic,0,1,0.000000,Desert,32.960000,-116.660000,1930.000000,905.300000,0.000000,0.000000,R. R. Miller,146,158,50,5437,323,13,310,90,191,222,84,519,95,3,78,272,24,34,251,0,0,0,0.00000000000,0,2,0,0.25702400000,2.25702000000,2,14.00000000000,8866.62000000000,45199.00000000000,475934.00000000000,24993.10000000000,1067.97000000000,371.33700000000,53158.30000000000,8866.62000000000,21163.50000000000,31145.90000000000,7598.32000000000,905,3610,1432,438
69.000000,2364.000000,Taricha granulosa,1937.000000,Mendocino,CAS,60.100000,Terrestrial,0,1,0.000000,Klamath,39.150067,-123.226517,1930.000000,254.000000,0.000000,0.000000,V.C. Twitty and G.S. Myers,133,157,52,4931,309,11,298,75,198,199,75,1116,229,2,87,598,14,26,598,10,0,9,0.00000000000,0,8,0,1.33947000000,28.33950000000,28,18.00000000000,4074.43000000000,128050.00000000000,203175.00000000000,116212.00000000000,3.98918000000,751.68500000000,41634.70000000000,6568.91000000000,24990.80000000000,17386.10000000000,6358.89000000000,259,8545,1306,639
70.000000,2367.000000,Taricha granulosa,1937.000000,Mendocino,CAS,63.700000,Terrestrial,0,1,0.000000,Klamath,39.150067,-123.226517,1930.000000,254.000000,0.000000,0.000000,V.C. Twitty and G.S. Myers,133,157,52,4931,309,11,298,75,198,199,75,1116,229,2,87,598,14,26,598,10,0,9,0.00000000000,0,8,0,1.33947000000,28.33950000000,28,18.00000000000,4074.43000000000,128050.00000000000,203175.00000000000,116212.00000000000,3.98918000000,751.68500000000,41634.70000000000,6568.91000000000,24990.80000000000,17386.10000000000,6358.89000000000,259,8545,1306,639
89.000000,2405.000000,Taricha granulosa,1937.000000,Mendocino,CAS,76.500000,Aquatic,0,1,0.000000,Klamath,39.127717,-123.128861,1930.000000,353.100000,0.000000,3219.000000,V.C. Twitty and G.S. Myers,133,164,51,5307,321,4,317,75,203,204,71,1099,223,2,88,586,13,25,583,0,0,0,0.00000000000,0,4,0,0.29672800000,4.29673000000,4,16.00000000000,4547.29000000000,121943.00000000000,205025.00000000000,110969.00000000000,84.77220000000,12.66900000000,49398.30000000000,8327.69000000000,25974.70000000000,16225.00000000000,9125.29000000000,347,8152,1342,639
90.000000,2402.000000,Taricha granulosa,1937.000000,Mendocino,CAS,61.010000,Aquatic,0,1,0.000000,Klamath,39.127717,-123.128861,1930.000000,353.100000,0.000000,3219.000000,V.C. Twitty and G.S. Myers,133,164,51,5307,321,4,317,75,203,204,71,1099,223,2,88,586,13,25,583,0,0,0,0.00000000000,0,4,0,0.29672800000,4.29673000000,4,16.00000000000,4547.29000000000,121943.00000000000,205025.00000000000,110969.00000000000,84.77220000000,12.66900000000,49398.30000000000,8327.69000000000,25974.70000000000,16225.00000000000,9125.29000000000,347,8152,1342,639
115.000000,2301.000000,Taricha rivularis,1937.000000,Mendocino,CAS,75.370000,Aquatic,0,1,0.000000,Klamath,39.150067,-123.226517,1930.000000,254.000000,0.000000,0.000000,V.C. Twitty and G.S. Myers,133,157,52,4931,309,11,298,75,198,199,75,1116,229,2,87,598,14,26,598,10,0,9,0.00000000000,0,8,0,1.33947000000,28.33950000000,28,18.00000000000,4074.43000000000,128050.00000000000,203175.00000000000,116212.00000000000,3.98918000000,751.68500000000,41634.70000000000,6568.91000000000,24990.80000000000,17386.10000000000,6358.89000000000,259,8545,1306,639
116.000000,2294.000000,Taricha rivularis,1937.000000,Mendocino,CAS,74.740000,Aquatic,0,1,0.000000,Klamath,39.150067,-123.226517,1930.000000,254.000000,0.000000,0.000000,V.C. Twitty and G.S. Myers,133,157,52,4931,309,11,298,75,198,199,75,1116,229,2,87,598,14,26,598,10,0,9,0.00000000000,0,8,0,1.33947000000,28.33950000000,28,18.00000000000,4074.43000000000,128050.00000000000,203175.00000000000,116212.00000000000,3.98918000000,751.68500000000,41634.70000000000,6568.91000000000,24990.80000000000,17386.10000000000,6358.89000000000,259,8545,1306,639
123.000000,3302.000000,Taricha rivularis,1937.000000,Humboldt,CAS,63.900000,Terrestrial,0,1,0.000000,Klamath,40.244097,-124.130833,1930.000000,99.200000,0.000000,1660.000000,L. Shapovalov,119,97,52,3114,222,37,185,86,157,160,81,1858,354,3,84,980,29,48,966,0,0,0,0.00024703400,0,2,0,8.00000000000,10.00020000000,10,18.00000000000,16009.00000000000,67232.80000000000,125203.00000000000,180245.00000000000,93.39980000000,1742.33000000000,11651.10000000000,16009.00000000000,69726.60000000000,55310.10000000000,15067.50000000000,102,19967,935,637
124.000000,3304.000000,Taricha rivularis,1937.000000,Humboldt,CAS,65.300000,Terrestrial,0,1,0.000000,Klamath,40.244097,-124.130833,1930.000000,99.200000,0.000000,1660.000000,L. Shapovalov,119,97,52,3114,222,37,185,86,157,160,81,1858,354,3,84,980,29,48,966,0,0,0,0.00024703400,0,2,0,8.00000000000,10.00020000000,10,18.00000000000,16009.00000000000,67232.80000000000,125203.00000000000,180245.00000000000,93.39980000000,1742.33000000000,11651.10000000000,16009.00000000000,69726.60000000000,55310.10000000000,15067.50000000000,102,19967,935,637
133.000000,20634.000000,Taricha rivularis,1937.000000,Mendocino,CAS,53.590000,Aquatic,0,1,0.000000,Klamath,39.136667,-123.189167,1930.000000,177.300000,0.000000,0.000000,V.C. Twitty and G.S. Myers,142,155,51,5042,318,19,299,82,207,209,82,995,215,2,89,554,14,22,554,10,0,9,0.00000000000,0,9,0,4.00000000000,32.00000000000,32,18.00000000000,655.45100000000,125943.00000000000,204378.00000000000,114479.00000000000,254.70800000000,14.53930000000,44464.20000000000,6555.79000000000,25536.40000000000,16882.70000000000,6781.01000000000,177,7458,1334,628
134.000000,20635.000000,Taricha rivularis,1937.000000,Mendocino,CAS,26.270000,Aquatic,0,1,0.000000,Klamath,39.136667,-123.189167,1930.000000,177.300000,0.000000,0.000000,V.C. Twitty and G.S. Myers,142,155,51,5042,318,19,299,82,207,209,82,995,215,2,89,554,14,22,554,10,0,9,0.00000000000,0,9,0,4.00000000000,32.00000000000,32,18.00000000000,655.45100000000,125943.00000000000,204378.00000000000,114479.00000000000,254.70800000000,14.53930000000,44464.20000000000,6555.79000000000,25536.40000000000,16882.70000000000,6781.01000000000,177,7458,1334,628
138.000000,2466.000000,Taricha granulosa,1937.000000,Butte,CAS,68.000000,Aquatic,0,1,0.000000,Central Valley,39.815011,-121.581650,1930.000000,667.700000,0.000000,1138.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,103.07800000000,30754.30000000000,175912.00000000000,44725.20000000000,50.01790000000,977.69500000000,189384.00000000000,106.36000000000,11311.60000000000,1199.79000000000,6968.95000000000,669,11468,1267,681
139.000000,2467.000000,Taricha granulosa,1937.000000,Butte,CAS,67.940000,Aquatic,0,1,0.000000,Central Valley,39.815011,-121.581650,1930.000000,667.700000,0.000000,1138.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,103.07800000000,30754.30000000000,175912.00000000000,44725.20000000000,50.01790000000,977.69500000000,189384.00000000000,106.36000000000,11311.60000000000,1199.79000000000,6968.95000000000,669,11468,1267,681
146.000000,2470.000000,Taricha granulosa,1937.000000,Butte,CAS,72.700000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
147.000000,2471.000000,Taricha granulosa,1937.000000,Butte,CAS,72.630000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
148.000000,2472.000000,Taricha granulosa,1937.000000,Butte,CAS,60.470000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
149.000000,2474.000000,Taricha granulosa,1937.000000,Butte,CAS,59.100000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
150.000000,2475.000000,Taricha granulosa,1937.000000,Butte,CAS,60.600000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
151.000000,2476.000000,Taricha granulosa,1937.000000,Butte,CAS,64.760000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
152.000000,2477.000000,Taricha granulosa,1937.000000,Butte,CAS,59.670000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
153.000000,2478.000000,Taricha granulosa,1937.000000,Butte,CAS,59.650000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
154.000000,2480.000000,Taricha granulosa,1937.000000,Butte,CAS,60.600000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
155.000000,2479.000000,Taricha granulosa,1937.000000,Butte,CAS,72.120000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
156.000000,2481.000000,Taricha granulosa,1937.000000,Butte,CAS,56.930000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
157.000000,2486.000000,Taricha granulosa,1937.000000,Butte,CAS,51.890000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
191.000000,2495.000000,Taricha sierrae,1937.000000,Butte,CAS,73.040000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
192.000000,2496.000000,Taricha sierrae,1937.000000,Butte,CAS,72.220000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
193.000000,2497.000000,Taricha sierrae,1937.000000,Butte,CAS,69.100000,Aquatic,0,1,0.000000,Central Valley,39.815317,-121.583050,1930.000000,674.600000,0.000000,0.000000,V.C. Twitty and G.S. Myers,135,142,44,6189,321,4,317,68,217,217,63,1448,279,2,83,744,24,24,736,0,0,5,0.00000000000,0,6,0,4.00000000000,15.00000000000,15,16.00000000000,21.94600000000,30659.50000000000,175806.00000000000,44613.40000000000,68.14300000000,1077.59000000000,189360.00000000000,105.49100000000,11352.30000000000,1317.56000000000,6865.31000000000,674,11468,1267,681
